pub_doi,ds_doi,ds_short_name,ds_title,pub_title,pub_journal,pub_year,pub_keywords
10.3390/cli9030047,10.5067/MEASURES/SRTM/SRTMGL1.003,SRTMGL1,NASA Shuttle Radar Topography Mission Global 1 arc second V003,Exploring short-term climate change effects on rangelands and broad-leaved forests by free satellite data in Aosta Valley (Northwest Italy),,2021,
10.1016/j.rse.2019.111314,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,Exploring SMAP and OCO-2 observations to monitor soil moisture control on photosynthetic activity of global drylands and croplands,Remote Sensing of Environment,2019,
10.1016/j.rse.2019.111314,10.5067/MODIS/MOD44B.006,MOD44B,MODIS/Terra Vegetation Continuous Fields Yearly L3 Global 250m SIN Grid V006,Exploring SMAP and OCO-2 observations to monitor soil moisture control on photosynthetic activity of global drylands and croplands,Remote Sensing of Environment,2019,
10.3390/rs9111105,10.3334/ORNLDAAC/1290,,"NACP NAFD Project: Forest Disturbance History from Landsat, 1986-2010",Exploring Subpixel Learning Algorithms for Estimating Global Land Cover Fractions from Satellite Data Using High Performance Computing,Remote Sensing,2017,
10.1002/lno.11365,10.3334/ORNLDAAC/1328,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3",Exploring temperature and precipitation impacts on harmful algal blooms across continental U.S,,2019,
10.3390/rs12244173,10.5067/MODIS/MOD09A1.006,MOD09A1,MODIS/Terra Surface Reflectance 8-Day L3 Global 500m SIN Grid V006,Exploring the fingerprints of past rain-on-snow events in a central andean mountain range basin using satellite imagery,,2020,
10.1016/j.jenvman.2021.112042,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,"Exploring the formulation of ecological management policies by quantifying interregional primary ecosystem service flows in Yangtze River Delta region, China",,,
10.1016/j.jenvman.2021.112042,10.5067/MODIS/MOD16A3GF.006,MOD16A3GF,MODIS/Terra Net Evapotranspiration Gap-Filled Yearly L4 Global 500m SIN Grid V006,"Exploring the formulation of ecological management policies by quantifying interregional primary ecosystem service flows in Yangtze River Delta region, China",,,
10.1016/j.jenvman.2021.112042,10.5067/MODIS/MOD17A3HGF.006,MOD17A3HGF,MODIS/Terra Net Primary Production Gap-Filled Yearly L4 Global 500m SIN Grid V006,"Exploring the formulation of ecological management policies by quantifying interregional primary ecosystem service flows in Yangtze River Delta region, China",,,
10.1175/JHM-D-12-036.1,10.3334/ORNLDAAC/569,,Global Gridded Surfaces of Selected Soil Characteristics (IGBP-DIS),Exploring the Impact of Land Cover and Topography on Rainfall Maxima in the Netherlands,Journal of Hydrometeorology,2013,
10.1016/j.atmosenv.2020.117949,10.5067/MODIS/MCD19A2.006,MCD19A2,MODIS/Terra+Aqua Land Aerosol Optical Thickness Daily L2G Global 1km SIN Grid V006,Exploring the relationship between high-resolution aerosol optical depth values and ground-level particulate matter concentrations in the Metropolitan Area of São Paulo,,2020,
10.1016/j.uclim.2018.11.002,10.5067/MODIS/MYD11A2.006,MYD11A2,MODIS/Aqua Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,"Exploring the relationship between urban form, land surface temperature and vegetation indices in a subtropical megacity",urban climate,2019,
10.1016/j.uclim.2018.11.002,10.5067/MODIS/MYD13Q1.006,MYD13Q1,MODIS/Aqua Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,"Exploring the relationship between urban form, land surface temperature and vegetation indices in a subtropical megacity",urban climate,2019,
10.3390/su12020466,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Exploring the spatio-temporal dynamics of winter rape on the middle reaches of Yangtze River valley using time-series MODIS data,,,
10.3390/su12020466,10.5067/MODIS/MYD13Q1.006,MYD13Q1,MODIS/Aqua Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Exploring the spatio-temporal dynamics of winter rape on the middle reaches of Yangtze River valley using time-series MODIS data,,,
10.1016/j.rse.2018.04.036,10.5067/GHGMR-4FJ04,,GHRSST Level 4 MUR Global Foundation Sea Surface Temperature Analysis (v4.1),Exploring the synergy between along-track altimetry and tracer fronts to reconstruct surface ocean currents,Remote Sensing of Environment,2018,
10.3390/RS12152384,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,Exploring the use of DSCOVR/EPIC satellite observations to monitor vegetation phenology,,2020,
10.3390/rs13061210,10.5067/MODIS/MYD09GA.NRT.006,MYD09GA,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 1km and 500m SIN Grid,Exploring viirs continuity with modis in an expedited capability for monitoring drought-related vegetation conditions,,2021,
10.3390/rs13061210,10.5067/MODIS/MYD09GQ.NRT.006,MYD09GQ,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,Exploring viirs continuity with modis in an expedited capability for monitoring drought-related vegetation conditions,,2021,
10.3390/rs13061210,10.5067/VIIRS/VNP09H1.001,VNP09H1,VIIRS/NPP Surface Reflectance 8-Day L3 Global 500m SIN Grid V001,Exploring viirs continuity with modis in an expedited capability for monitoring drought-related vegetation conditions,,2021,
10.3390/RS12182995,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,"Exploring wetland dynamics in large river floodplain systems with unsupervised machine learning—A case study of the Dongting Lake, China",,2020,
10.1007/s00190-020-01368-6,10.5067/MODIS/MCD12C1.006,MCD12C1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 0.05Deg CMG V006,Extended forward and inverse modeling of radiation pressure accelerations for LEO satellites,,2020,
10.1016/j.biocon.2017.12.004,10.5067/MODIS/MCD64A1.006,MCD45A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V006,Extending the baseline of tropical dry forest loss in Ghana (1984–2015) reveals drivers of major deforestation inside a protected area,,2017,
10.1080/01490419.2017.1333549,10.5067/J2ODR-GPS00,,OSTM GPS based orbit and SSHA OGDR,Extension of satellite Altimetry Jason-2 sea level anomalies towards the red sea coast using polynomial harmonic techniques,Marine Geodesy,2017,
10.1111/j.1466-8238.2011.00675.x,10.3334/ORNLDAAC/799,,Phenoregions For Monitoring Vegetation Responses to Climate Change,Extension of the growing season due to delayed autumn over mid and high latitudes in North America during 1982-2006,,2012,
10.1029/2019gl082327,10.5067/MODIS/MCD19A1.006,MCD19A1,"MODIS/Terra+Aqua Land Surface BRF Daily L2G Global 500m, 1km and 10km SIN Grid V006",Extensive 21st-century woody encroachment in South America's savanna,,2019,
10.1029/2019gl082327,10.5067/MODIS/MCD64A1.006,MCD64A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V006,Extensive 21st-century woody encroachment in South America's savanna,,2019,
10.1111/gcb.14804,10.3334/ORNLDAAC/1691,,"ABoVE: Landsat-derived Annual Dominant Land Cover Across ABoVE Core Domain, 1984-2014",Extensive land cover change across Arctic-Boreal Northwestern North America from disturbance and climate forcing,,2019,
10.3390/rs6054600,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,"External validation of the ASTER GDEM2, GMTED2010 and CGIAR-CSI- SRTM v4.1 free access digital elevation models (DEMs) in Tunisia and Algeria",Remote Sensing,2014,
10.13292/j.1000-4890.201812.037,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Extracting temporal and spatial distribution features of Lake Taihu from MODIS-EVI data by empirical orthogonal function analysis,,2018,
10.2172/1423067,10.5067/QSSWS-CMIP1,,SeaWinds on QuikSCAT Level 3 Surface Wind Speed for Climate Model Comparison,Extraction of Uranium from Seawater: Design and Testing of a Symbiotic System,,2018,
10.1080/10106049.2020.1713229,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Extrapolation of daily air temperatures of Egypt from MODIS LST data,Geocarto International,2020,
10.1080/10106049.2020.1713229,10.5067/MODIS/MYD11A1.006,MYD11A1,MODIS/Aqua Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,Extrapolation of daily air temperatures of Egypt from MODIS LST data,Geocarto International,2020,
10.1080/10106049.2020.1713229,10.5067/MODIS/MYD11A2.006,MYD11A2,MODIS/Aqua Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Extrapolation of daily air temperatures of Egypt from MODIS LST data,Geocarto International,2020,
10.1080/10106049.2020.1713229,10.5067/MEASURES/SRTM/SRTMGL3S.003,SRTMGL3,NASA Shuttle Radar Topography Mission Global 3 arc second V003,Extrapolation of daily air temperatures of Egypt from MODIS LST data,Geocarto International,2020,
10.3390/RS12182881,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Extreme climate event and its impact on landscape resilience in gobi region of Mongolia,,2020,
10.1038/s41598-020-64087-0,10.5067/MODIS/MOD09Q1.006,MOD09Q1,MODIS/Terra Surface Reflectance 8-Day L3 Global 250m SIN Grid V006,Extreme events are more likely to affect the breeding success of lesser kestrels than average climate change,,2020,
10.1016/j.ejrh.2015.11.004,10.3334/ORNLDAAC/1284,,"LBA-ECO LC-07 Wetland Extent, Vegetation, and Inundation: Lowland Amazon Basin ",Extreme flood events in the Bolivian Amazon wetlands,Journal of Hydrology: Regional Studies,2016,
10.3354/meps12891,10.5067/GHGMR-4FJ04,,GHRSST Level 4 MUR Global Foundation Sea Surface Temperature Analysis (v4.1),Extreme reduction in nutritional value of a key forage fish during the Pacific marine heatwave of 2014-2016,,2019,
10.5897/AJAR11.1726,10.3334/ORNLDAAC/546,,"Global Data Set of Derived Soil Properties, 0.5-Degree Grid (ISRIC-WISE)","Factors affecting agricultural land use for vegetables production- a case study of the state of Selangor, Malaysia",,2012,
10.1007/s11356-020-09157-6,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,Factors affecting urban electricity consumption—a case study in the Bangkok Metropolitan Area using an integrated approach of earth observation data and data analysis,,2020,
10.1007/s11356-020-09157-6,10.5067/MODIS/MOD11_L2.NRT.061,MOD11_L2,MODIS/Terra Land Surface Temperature/Emissivity 5-Min L2 Swath 1km NRT,Factors affecting urban electricity consumption—a case study in the Bangkok Metropolitan Area using an integrated approach of earth observation data and data analysis,,2020,
10.1007/s11356-020-09157-6,10.5067/MODIS/MOD11B3.006,MOD11B3,MODIS/Terra Land Surface Temperature/Emissivity Monthly L3 Global 6km SIN Grid V006,Factors affecting urban electricity consumption—a case study in the Bangkok Metropolitan Area using an integrated approach of earth observation data and data analysis,,2020,
10.1007/s11356-020-09157-6,10.5067/MODIS/MOD13A3.006,MOD13A3,MODIS/Terra Vegetation Indices Monthly L3 Global 1km SIN Grid V006,Factors affecting urban electricity consumption—a case study in the Bangkok Metropolitan Area using an integrated approach of earth observation data and data analysis,,2020,
10.1016/j.crte.2011.01.003,10.3334/ORNLDAAC/904,,Pre-LBA Carbon in the Amazon River Experiment (CAMREX) Data,Factors driving the biogeochemical budget of the Amazon River and its statistical modelling,,2011,
10.1670/17-103,10.3334/ORNLDAAC/1328,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3",Factors that Influence the Timing of Calling and Oviposition of a Lotic Frog in Northwestern California,,2018,
10.1016/j.jclepro.2016.06.052,10.3334/ORNLDAAC/1388,,Spatial Data Access Tool (SDAT),Farm water productivity in broiler production: case studies in Brazil,,2016,
10.1038/nclimate2854,10.3334/ORNLDAAC/908,,LBA-ECO LC-15 Amazon Basin Aboveground Live Biomass Distribution Map: 1990-2000,Farm-scale distribution of deforestation and remaining forest cover in Mato Grosso,,2016,
10.5194/amt-11-3491-2018,10.3334/ORNLDAAC/1607,,ATom: Nucleation Mode Aerosol Size Spectrometer Calibration and Performance Data,Fast time response measurements of particle size distributions in the 3-60 nm size range with the nucleation mode aerosol size spectrometer,,2018,
10.1007/s00027-017-0562-z,10.3334/ORNLDAAC/1328,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3",Fate of juvenile salmonids stranded in off-channel pools: implications for nutrient transfers,,2017,
10.3390/geosciences11050183,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,Fault-based geological lineaments extraction using remote sensing and gis—a review,,2021,
10.1007/s10980-019-00869-w,10.3334/ORNLDAAC/1299,,"MODIS NDVI Data, Smoothed and Gap-filled, for the Conterminous US: 2000-2015",Feasibility of pattern type classification for landscape patterns using the AG-curve,,2019,
10.1016/j.rse.2019.111515,10.3334/ORNLDAAC/1365,,"NACP Woody Vegetation Characteristics of 1,039 Sites across North Slope, Alaska, V2",Feasibility of tundra vegetation height retrieval from Sentinel-1 and Sentinel-2 data,Remote Sensing of Environment,2020,
10.3390/rs12040680,10.5067/MODIS/MOD13A2.006,MOD13A2,MODIS/Terra Vegetation Indices 16-Day L3 Global 1km SIN Grid V006,Feasibility of using MODIS products to simulate sun-induced chlorophyll fluorescence (SIF) in Boreal Forests,Remote Sensing,2020,
10.3390/rs12040680,10.5067/MODIS/MOD15A2H.006,MOD15A2H,MODIS/Terra Leaf Area Index/FPAR 8-Day L4 Global 500m SIN Grid V006,Feasibility of using MODIS products to simulate sun-induced chlorophyll fluorescence (SIF) in Boreal Forests,Remote Sensing,2020,
10.3390/rs12040680,10.5067/MODIS/MOD17A2H.006,MOD17A2H,MODIS/Terra Gross Primary Productivity 8-Day L4 Global 500m SIN Grid V006,Feasibility of using MODIS products to simulate sun-induced chlorophyll fluorescence (SIF) in Boreal Forests,Remote Sensing,2020,
10.1088/1755-1315/538/1/012034,10.5067/MODIS/MOD11A1.006,MOD11A1,MODIS/Terra Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,"Feasibility study of thermal anomaly detection for earthquake—A case study from 2014 Mae Lao earthquake, Thailand",,,
10.1088/1755-1315/538/1/012034,10.5067/MODIS/MYD11A1.006,MYD11A1,MODIS/Aqua Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,"Feasibility study of thermal anomaly detection for earthquake—A case study from 2014 Mae Lao earthquake, Thailand",,,
10.1109/TGRS.2017.2728103,10.5067/MODIS/MOD14A1.006,MOD14A1,MODIS/Terra Thermal Anomalies/Fire Daily L3 Global 1km SIN Grid V006,FengYun-3C VIRR active fire monitoring—Algorithm description and initial assessment using MODIS and Landsat data,,,
10.1007/s12517-019-4718-0,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,"Field and spaceborne imagery data for evaluation of the paleo-stress regime during formation of the Jurassic dike swarms in the Kalateh Alaeddin Mountain area, Shahrood, north Iran",Arabian Journal of Geosciences,2019,
10.3390/rs13061155,10.5067/MODIS/MODTBGA.006,MODTBGA,MODIS/Terra Thermal Bands Daily L2G-Lite Global 1km SIN Grid V006,Field scale assessment of the tsharp technique for thermal sharpening of modis satellite images using venµs and sentinel-2-derived ndvi,,2021,
10.1038/s41561-019-0436-1,10.3334/ORNLDAAC/1220,,NACP MsTMIP: Global and North American Driver Data for Multi-Model Intercomparison,Field-experiment constraints on the enhancement of the terrestrial carbon sink by CO2 fertilization,Nature Geoscience,2019,
10.1038/s41561-019-0436-1,10.3334/ORNLDAAC/1225,,"NACP MsTMIP: Global 0.5-degree Model Outputs in Standard Format, Version 1.0",Field-experiment constraints on the enhancement of the terrestrial carbon sink by CO2 fertilization,Nature Geoscience,2019,
10.1016/j.rse.2019.04.005,10.3334/ORNLDAAC/1328,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3",Field-level crop yield mapping with Landsat using a hierarchical data assimilation approach,Remote Sensing of Environment,2019,
